"","quantity","truth","N","ICC","rsr","assumed","estimator","value"
"277","ISEL","Gaussian","N = 100","ICC = 0.5","R = 10","Gaussian","ML",0.0450464740375668
"278","ISEL","Gaussian","N = 100","ICC = 0.5","R = 10","Gaussian","PM",0.0267751344570569
"279","ISEL","Gaussian","N = 100","ICC = 0.5","R = 10","Gaussian","CB",0.00844916749072406
"280","ISEL","Gaussian","N = 100","ICC = 0.5","R = 10","Gaussian","GR",0.00570622476409951
"281","ISEL","Gaussian","N = 100","ICC = 0.5","R = 10","T","ML",0.0450464740375668
"282","ISEL","Gaussian","N = 100","ICC = 0.5","R = 10","T","PM",0.0297414570521489
"283","ISEL","Gaussian","N = 100","ICC = 0.5","R = 10","T","CB",0.01003728708955
"284","ISEL","Gaussian","N = 100","ICC = 0.5","R = 10","T","GR",0.00645802648779528
"285","ISEL","Gaussian","N = 100","ICC = 0.5","R = 10","DP-diffuse","ML",0.0450464740375668
"286","ISEL","Gaussian","N = 100","ICC = 0.5","R = 10","DP-diffuse","PM",0.0265301871127855
"287","ISEL","Gaussian","N = 100","ICC = 0.5","R = 10","DP-diffuse","CB",0.0105400875985194
"288","ISEL","Gaussian","N = 100","ICC = 0.5","R = 10","DP-diffuse","GR",0.00815467931199119
"289","ISEL","Gaussian","N = 100","ICC = 0.9","R = 1","Gaussian","ML",0.00315397991082569
"290","ISEL","Gaussian","N = 100","ICC = 0.9","R = 1","Gaussian","PM",0.00318657309472296
"291","ISEL","Gaussian","N = 100","ICC = 0.9","R = 1","Gaussian","CB",0.00273387407932608
"292","ISEL","Gaussian","N = 100","ICC = 0.9","R = 1","Gaussian","GR",0.00197219438696456
"293","ISEL","Gaussian","N = 100","ICC = 0.9","R = 1","T","ML",0.00315397991082569
"294","ISEL","Gaussian","N = 100","ICC = 0.9","R = 1","T","PM",0.00352274818109493
"295","ISEL","Gaussian","N = 100","ICC = 0.9","R = 1","T","CB",0.00285822628960773
"296","ISEL","Gaussian","N = 100","ICC = 0.9","R = 1","T","GR",0.00209456822639731
"297","ISEL","Gaussian","N = 100","ICC = 0.9","R = 1","DP-diffuse","ML",0.00315397991082569
"298","ISEL","Gaussian","N = 100","ICC = 0.9","R = 1","DP-diffuse","PM",0.00376251805773488
"299","ISEL","Gaussian","N = 100","ICC = 0.9","R = 1","DP-diffuse","CB",0.00341062083043506
"300","ISEL","Gaussian","N = 100","ICC = 0.9","R = 1","DP-diffuse","GR",0.00223425341491741
"301","ISEL","Gaussian","N = 100","ICC = 0.9","R = 5","Gaussian","ML",0.00371544132923841
"302","ISEL","Gaussian","N = 100","ICC = 0.9","R = 5","Gaussian","PM",0.00378521654807263
"303","ISEL","Gaussian","N = 100","ICC = 0.9","R = 5","Gaussian","CB",0.00296747346623377
"304","ISEL","Gaussian","N = 100","ICC = 0.9","R = 5","Gaussian","GR",0.00202995430017859
"305","ISEL","Gaussian","N = 100","ICC = 0.9","R = 5","T","ML",0.00371544132923841
"306","ISEL","Gaussian","N = 100","ICC = 0.9","R = 5","T","PM",0.00426568348489224
"307","ISEL","Gaussian","N = 100","ICC = 0.9","R = 5","T","CB",0.00316801597973048
"308","ISEL","Gaussian","N = 100","ICC = 0.9","R = 5","T","GR",0.0021809877088338
"309","ISEL","Gaussian","N = 100","ICC = 0.9","R = 5","DP-diffuse","ML",0.00371544132923841
"310","ISEL","Gaussian","N = 100","ICC = 0.9","R = 5","DP-diffuse","PM",0.00439767985492753
"311","ISEL","Gaussian","N = 100","ICC = 0.9","R = 5","DP-diffuse","CB",0.00368942800649089
"312","ISEL","Gaussian","N = 100","ICC = 0.9","R = 5","DP-diffuse","GR",0.00249237996812857
"313","ISEL","Gaussian","N = 100","ICC = 0.9","R = 10","Gaussian","ML",0.00478649919427071
"314","ISEL","Gaussian","N = 100","ICC = 0.9","R = 10","Gaussian","PM",0.00449505772289944
"315","ISEL","Gaussian","N = 100","ICC = 0.9","R = 10","Gaussian","CB",0.00318042756834392
"316","ISEL","Gaussian","N = 100","ICC = 0.9","R = 10","Gaussian","GR",0.00232201326370048
"317","ISEL","Gaussian","N = 100","ICC = 0.9","R = 10","T","ML",0.00478649919427071
"318","ISEL","Gaussian","N = 100","ICC = 0.9","R = 10","T","PM",0.00501348277175573
"319","ISEL","Gaussian","N = 100","ICC = 0.9","R = 10","T","CB",0.00336686437303784
"320","ISEL","Gaussian","N = 100","ICC = 0.9","R = 10","T","GR",0.00242544428206377
"321","ISEL","Gaussian","N = 100","ICC = 0.9","R = 10","DP-diffuse","ML",0.00478649919427071
"322","ISEL","Gaussian","N = 100","ICC = 0.9","R = 10","DP-diffuse","PM",0.00484928979626577
"323","ISEL","Gaussian","N = 100","ICC = 0.9","R = 10","DP-diffuse","CB",0.00372103066888282
"324","ISEL","Gaussian","N = 100","ICC = 0.9","R = 10","DP-diffuse","GR",0.00275266123339884
"325","ISEL","Gaussian","N = 200","ICC = 0.1","R = 1","Gaussian","ML",0.313712286334959
"326","ISEL","Gaussian","N = 200","ICC = 0.1","R = 1","Gaussian","PM",0.167114682567633
"327","ISEL","Gaussian","N = 200","ICC = 0.1","R = 1","Gaussian","CB",0.0536658700087279
"328","ISEL","Gaussian","N = 200","ICC = 0.1","R = 1","Gaussian","GR",0.0623157104893002
"329","ISEL","Gaussian","N = 200","ICC = 0.1","R = 1","T","ML",0.313712286334959
"330","ISEL","Gaussian","N = 200","ICC = 0.1","R = 1","T","PM",0.162058986175177
"331","ISEL","Gaussian","N = 200","ICC = 0.1","R = 1","T","CB",0.0502597367139768
"332","ISEL","Gaussian","N = 200","ICC = 0.1","R = 1","T","GR",0.060205577030207
"333","ISEL","Gaussian","N = 200","ICC = 0.1","R = 1","DP-diffuse","ML",0.313712286334959
"334","ISEL","Gaussian","N = 200","ICC = 0.1","R = 1","DP-diffuse","PM",0.111843721696078
"335","ISEL","Gaussian","N = 200","ICC = 0.1","R = 1","DP-diffuse","CB",0.11119561135627
"336","ISEL","Gaussian","N = 200","ICC = 0.1","R = 1","DP-diffuse","GR",0.104811889481361
"337","ISEL","Gaussian","N = 200","ICC = 0.1","R = 5","Gaussian","ML",0.320701065825113
"338","ISEL","Gaussian","N = 200","ICC = 0.1","R = 5","Gaussian","PM",0.140931323945386
"339","ISEL","Gaussian","N = 200","ICC = 0.1","R = 5","Gaussian","CB",0.0436051899322872
"340","ISEL","Gaussian","N = 200","ICC = 0.1","R = 5","Gaussian","GR",0.0470593220800916
"341","ISEL","Gaussian","N = 200","ICC = 0.1","R = 5","T","ML",0.320701065825113
"342","ISEL","Gaussian","N = 200","ICC = 0.1","R = 5","T","PM",0.144922204716255
"343","ISEL","Gaussian","N = 200","ICC = 0.1","R = 5","T","CB",0.0453136473204625
"344","ISEL","Gaussian","N = 200","ICC = 0.1","R = 5","T","GR",0.0488471022107966
"345","ISEL","Gaussian","N = 200","ICC = 0.1","R = 5","DP-diffuse","ML",0.320701065825113
"346","ISEL","Gaussian","N = 200","ICC = 0.1","R = 5","DP-diffuse","PM",0.103877104049478
"347","ISEL","Gaussian","N = 200","ICC = 0.1","R = 5","DP-diffuse","CB",0.0790897262353264
"348","ISEL","Gaussian","N = 200","ICC = 0.1","R = 5","DP-diffuse","GR",0.0740867962924562
"349","ISEL","Gaussian","N = 200","ICC = 0.1","R = 10","Gaussian","ML",0.345879085465924
"350","ISEL","Gaussian","N = 200","ICC = 0.1","R = 10","Gaussian","PM",0.122300950734945
"351","ISEL","Gaussian","N = 200","ICC = 0.1","R = 10","Gaussian","CB",0.0357600654574686
"352","ISEL","Gaussian","N = 200","ICC = 0.1","R = 10","Gaussian","GR",0.032548185814701
"353","ISEL","Gaussian","N = 200","ICC = 0.1","R = 10","T","ML",0.345879085465924
"354","ISEL","Gaussian","N = 200","ICC = 0.1","R = 10","T","PM",0.125169944209429
"355","ISEL","Gaussian","N = 200","ICC = 0.1","R = 10","T","CB",0.0359488699465042
"356","ISEL","Gaussian","N = 200","ICC = 0.1","R = 10","T","GR",0.0336377407066315
"357","ISEL","Gaussian","N = 200","ICC = 0.1","R = 10","DP-diffuse","ML",0.345879085465924
"358","ISEL","Gaussian","N = 200","ICC = 0.1","R = 10","DP-diffuse","PM",0.0950816808457833
"359","ISEL","Gaussian","N = 200","ICC = 0.1","R = 10","DP-diffuse","CB",0.0612553278004984
"360","ISEL","Gaussian","N = 200","ICC = 0.1","R = 10","DP-diffuse","GR",0.0549246209669068
"361","ISEL","Gaussian","N = 200","ICC = 0.5","R = 1","Gaussian","ML",0.0239493667546777
"362","ISEL","Gaussian","N = 200","ICC = 0.5","R = 1","Gaussian","PM",0.0203896754642501
"363","ISEL","Gaussian","N = 200","ICC = 0.5","R = 1","Gaussian","CB",0.00452110589738806
"364","ISEL","Gaussian","N = 200","ICC = 0.5","R = 1","Gaussian","GR",0.00351148826991582
"365","ISEL","Gaussian","N = 200","ICC = 0.5","R = 1","T","ML",0.0239493667546777
"366","ISEL","Gaussian","N = 200","ICC = 0.5","R = 1","T","PM",0.0249724177116541
"367","ISEL","Gaussian","N = 200","ICC = 0.5","R = 1","T","CB",0.00563382411480103
"368","ISEL","Gaussian","N = 200","ICC = 0.5","R = 1","T","GR",0.00450307432530851
"369","ISEL","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","ML",0.0239493667546777
"370","ISEL","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","PM",0.0165325169172729
"371","ISEL","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","CB",0.0070119734999163
"372","ISEL","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","GR",0.00544318169453093
"373","ISEL","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","ML",0.0316534555704268
"374","ISEL","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","PM",0.0207778068247075
"375","ISEL","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","CB",0.00424152407109211
"376","ISEL","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","GR",0.00314651167184361
"377","ISEL","Gaussian","N = 200","ICC = 0.5","R = 5","T","ML",0.0316534555704268
"378","ISEL","Gaussian","N = 200","ICC = 0.5","R = 5","T","PM",0.0239036170654439
"379","ISEL","Gaussian","N = 200","ICC = 0.5","R = 5","T","CB",0.00538293926412615
"380","ISEL","Gaussian","N = 200","ICC = 0.5","R = 5","T","GR",0.00367962437752321
"381","ISEL","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","ML",0.0316534555704268
"382","ISEL","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","PM",0.0189353365418427
"383","ISEL","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","CB",0.00723697714636634
"384","ISEL","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","GR",0.0061499619069074
"385","ISEL","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","ML",0.040755030367099
"386","ISEL","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","PM",0.0243846349082762
"387","ISEL","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","CB",0.00557218728694156
"388","ISEL","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","GR",0.00337361085516814
"389","ISEL","Gaussian","N = 200","ICC = 0.5","R = 10","T","ML",0.040755030367099
"390","ISEL","Gaussian","N = 200","ICC = 0.5","R = 10","T","PM",0.0269996198329604
"391","ISEL","Gaussian","N = 200","ICC = 0.5","R = 10","T","CB",0.00686459443389117
"392","ISEL","Gaussian","N = 200","ICC = 0.5","R = 10","T","GR",0.00402555000801699
"393","ISEL","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","ML",0.040755030367099
"394","ISEL","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","PM",0.0229147096988998
"395","ISEL","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","CB",0.00829749072100768
"396","ISEL","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","GR",0.00659636238496936
"397","ISEL","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","ML",0.00162749201118812
"398","ISEL","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","PM",0.0017630669145969
"399","ISEL","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","CB",0.00127618405361583
"400","ISEL","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","GR",0.000945834000518683
"401","ISEL","Gaussian","N = 200","ICC = 0.9","R = 1","T","ML",0.00162749201118812
"402","ISEL","Gaussian","N = 200","ICC = 0.9","R = 1","T","PM",0.0021064995594699
"403","ISEL","Gaussian","N = 200","ICC = 0.9","R = 1","T","CB",0.00140305975993244
"404","ISEL","Gaussian","N = 200","ICC = 0.9","R = 1","T","GR",0.00105090517279102
"405","ISEL","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","ML",0.00162749201118812
"406","ISEL","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","PM",0.00208587095043814
"407","ISEL","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","CB",0.00167833331205579
"408","ISEL","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","GR",0.00110590094359992
"409","ISEL","Gaussian","N = 200","ICC = 0.9","R = 5","Gaussian","ML",0.00220204150112362
"410","ISEL","Gaussian","N = 200","ICC = 0.9","R = 5","Gaussian","PM",0.00235924078390927
"411","ISEL","Gaussian","N = 200","ICC = 0.9","R = 5","Gaussian","CB",0.00150930166148615
"412","ISEL","Gaussian","N = 200","ICC = 0.9","R = 5","Gaussian","GR",0.00112735609168064
"413","ISEL","Gaussian","N = 200","ICC = 0.9","R = 5","T","ML",0.00220204150112362
"414","ISEL","Gaussian","N = 200","ICC = 0.9","R = 5","T","PM",0.00283145277397251
"415","ISEL","Gaussian","N = 200","ICC = 0.9","R = 5","T","CB",0.00168864529898117
"416","ISEL","Gaussian","N = 200","ICC = 0.9","R = 5","T","GR",0.00126340850711917
"417","ISEL","Gaussian","N = 200","ICC = 0.9","R = 5","DP-diffuse","ML",0.00220204150112362
"418","ISEL","Gaussian","N = 200","ICC = 0.9","R = 5","DP-diffuse","PM",0.00255343830165169
"419","ISEL","Gaussian","N = 200","ICC = 0.9","R = 5","DP-diffuse","CB",0.00183171750912861
"420","ISEL","Gaussian","N = 200","ICC = 0.9","R = 5","DP-diffuse","GR",0.00136379720731633
"421","ISEL","Gaussian","N = 200","ICC = 0.9","R = 10","Gaussian","ML",0.00294152679709839
"422","ISEL","Gaussian","N = 200","ICC = 0.9","R = 10","Gaussian","PM",0.00280842900871082
"423","ISEL","Gaussian","N = 200","ICC = 0.9","R = 10","Gaussian","CB",0.00156623389521318
"424","ISEL","Gaussian","N = 200","ICC = 0.9","R = 10","Gaussian","GR",0.00109832337662101
"425","ISEL","Gaussian","N = 200","ICC = 0.9","R = 10","T","ML",0.00294152679709839
"426","ISEL","Gaussian","N = 200","ICC = 0.9","R = 10","T","PM",0.00338734206494604
"427","ISEL","Gaussian","N = 200","ICC = 0.9","R = 10","T","CB",0.00179043197243325
"428","ISEL","Gaussian","N = 200","ICC = 0.9","R = 10","T","GR",0.00124973444728006
"429","ISEL","Gaussian","N = 200","ICC = 0.9","R = 10","DP-diffuse","ML",0.00294152679709839
"430","ISEL","Gaussian","N = 200","ICC = 0.9","R = 10","DP-diffuse","PM",0.00297524054885327
"431","ISEL","Gaussian","N = 200","ICC = 0.9","R = 10","DP-diffuse","CB",0.00191928338664889
"432","ISEL","Gaussian","N = 200","ICC = 0.9","R = 10","DP-diffuse","GR",0.00140886866426725
"433","ISEL","T","N = 25","ICC = 0.1","R = 1","Gaussian","ML",0.411897808754599
"434","ISEL","T","N = 25","ICC = 0.1","R = 1","Gaussian","PM",0.247714699556333
"435","ISEL","T","N = 25","ICC = 0.1","R = 1","Gaussian","CB",0.124598722463479
"436","ISEL","T","N = 25","ICC = 0.1","R = 1","Gaussian","GR",0.118081913403273
"437","ISEL","T","N = 25","ICC = 0.1","R = 1","T","ML",0.411897808754599
"438","ISEL","T","N = 25","ICC = 0.1","R = 1","T","PM",0.23399990997552
"439","ISEL","T","N = 25","ICC = 0.1","R = 1","T","CB",0.126090885171569
"440","ISEL","T","N = 25","ICC = 0.1","R = 1","T","GR",0.118594862702029
"441","ISEL","T","N = 25","ICC = 0.1","R = 1","DP-diffuse","ML",0.411897808754599
"442","ISEL","T","N = 25","ICC = 0.1","R = 1","DP-diffuse","PM",0.252311405969253
"443","ISEL","T","N = 25","ICC = 0.1","R = 1","DP-diffuse","CB",0.193001221729427
"444","ISEL","T","N = 25","ICC = 0.1","R = 1","DP-diffuse","GR",0.176262046958042
"445","ISEL","T","N = 25","ICC = 0.1","R = 5","Gaussian","ML",0.412728567497285
"446","ISEL","T","N = 25","ICC = 0.1","R = 5","Gaussian","PM",0.221564308770165
"447","ISEL","T","N = 25","ICC = 0.1","R = 5","Gaussian","CB",0.104443759980017
"448","ISEL","T","N = 25","ICC = 0.1","R = 5","Gaussian","GR",0.100401392105495
"449","ISEL","T","N = 25","ICC = 0.1","R = 5","T","ML",0.412728567497285
"450","ISEL","T","N = 25","ICC = 0.1","R = 5","T","PM",0.216214105439765
"451","ISEL","T","N = 25","ICC = 0.1","R = 5","T","CB",0.101959640425428
"452","ISEL","T","N = 25","ICC = 0.1","R = 5","T","GR",0.0975441757663398
"453","ISEL","T","N = 25","ICC = 0.1","R = 5","DP-diffuse","ML",0.412728567497285
"454","ISEL","T","N = 25","ICC = 0.1","R = 5","DP-diffuse","PM",0.214090463427133
"455","ISEL","T","N = 25","ICC = 0.1","R = 5","DP-diffuse","CB",0.141275568438252
"456","ISEL","T","N = 25","ICC = 0.1","R = 5","DP-diffuse","GR",0.126971171231834
"457","ISEL","T","N = 25","ICC = 0.1","R = 10","Gaussian","ML",0.474303908245927
"458","ISEL","T","N = 25","ICC = 0.1","R = 10","Gaussian","PM",0.225744599123907
"459","ISEL","T","N = 25","ICC = 0.1","R = 10","Gaussian","CB",0.123112872525942
"460","ISEL","T","N = 25","ICC = 0.1","R = 10","Gaussian","GR",0.11903912756229
"461","ISEL","T","N = 25","ICC = 0.1","R = 10","T","ML",0.474303908245927
"462","ISEL","T","N = 25","ICC = 0.1","R = 10","T","PM",0.224252815021913
"463","ISEL","T","N = 25","ICC = 0.1","R = 10","T","CB",0.123172436564324
"464","ISEL","T","N = 25","ICC = 0.1","R = 10","T","GR",0.117544003177714
"465","ISEL","T","N = 25","ICC = 0.1","R = 10","DP-diffuse","ML",0.474303908245927
"466","ISEL","T","N = 25","ICC = 0.1","R = 10","DP-diffuse","PM",0.229066895576544
"467","ISEL","T","N = 25","ICC = 0.1","R = 10","DP-diffuse","CB",0.159184503726957
"468","ISEL","T","N = 25","ICC = 0.1","R = 10","DP-diffuse","GR",0.139997834980396
"469","ISEL","T","N = 25","ICC = 0.5","R = 1","Gaussian","ML",0.0556403900937393
"470","ISEL","T","N = 25","ICC = 0.5","R = 1","Gaussian","PM",0.0900481131893437
"471","ISEL","T","N = 25","ICC = 0.5","R = 1","Gaussian","CB",0.0458473297862611
"472","ISEL","T","N = 25","ICC = 0.5","R = 1","Gaussian","GR",0.0455503080322867
"473","ISEL","T","N = 25","ICC = 0.5","R = 1","T","ML",0.0556403900937393
"474","ISEL","T","N = 25","ICC = 0.5","R = 1","T","PM",0.0875588724593755
"475","ISEL","T","N = 25","ICC = 0.5","R = 1","T","CB",0.0448843076261787
"476","ISEL","T","N = 25","ICC = 0.5","R = 1","T","GR",0.0437898493783473
"477","ISEL","T","N = 25","ICC = 0.5","R = 1","DP-diffuse","ML",0.0556403900937393
"478","ISEL","T","N = 25","ICC = 0.5","R = 1","DP-diffuse","PM",0.0668593838038458
"479","ISEL","T","N = 25","ICC = 0.5","R = 1","DP-diffuse","CB",0.0435693502553464
"480","ISEL","T","N = 25","ICC = 0.5","R = 1","DP-diffuse","GR",0.0345765286701419
"481","ISEL","T","N = 25","ICC = 0.5","R = 5","Gaussian","ML",0.0694065681508907
"482","ISEL","T","N = 25","ICC = 0.5","R = 5","Gaussian","PM",0.0638019847278959
"483","ISEL","T","N = 25","ICC = 0.5","R = 5","Gaussian","CB",0.0398918557858468
"484","ISEL","T","N = 25","ICC = 0.5","R = 5","Gaussian","GR",0.036228917258423
"485","ISEL","T","N = 25","ICC = 0.5","R = 5","T","ML",0.0694065681508907
"486","ISEL","T","N = 25","ICC = 0.5","R = 5","T","PM",0.0643481288632036
"487","ISEL","T","N = 25","ICC = 0.5","R = 5","T","CB",0.0397692143869324
"488","ISEL","T","N = 25","ICC = 0.5","R = 5","T","GR",0.0348269596658138
"489","ISEL","T","N = 25","ICC = 0.5","R = 5","DP-diffuse","ML",0.0694065681508907
"490","ISEL","T","N = 25","ICC = 0.5","R = 5","DP-diffuse","PM",0.0568145017259078
"491","ISEL","T","N = 25","ICC = 0.5","R = 5","DP-diffuse","CB",0.0406774358139865
"492","ISEL","T","N = 25","ICC = 0.5","R = 5","DP-diffuse","GR",0.032617137071924
"493","ISEL","T","N = 25","ICC = 0.5","R = 10","Gaussian","ML",0.0834363557032085
"494","ISEL","T","N = 25","ICC = 0.5","R = 10","Gaussian","PM",0.0505555191595528
"495","ISEL","T","N = 25","ICC = 0.5","R = 10","Gaussian","CB",0.0343235790278157
"496","ISEL","T","N = 25","ICC = 0.5","R = 10","Gaussian","GR",0.0303586743860409
"497","ISEL","T","N = 25","ICC = 0.5","R = 10","T","ML",0.0834363557032085
"498","ISEL","T","N = 25","ICC = 0.5","R = 10","T","PM",0.051512993278196
"499","ISEL","T","N = 25","ICC = 0.5","R = 10","T","CB",0.0345119169043177
"500","ISEL","T","N = 25","ICC = 0.5","R = 10","T","GR",0.0286506435563294
"501","ISEL","T","N = 25","ICC = 0.5","R = 10","DP-diffuse","ML",0.0834363557032085
"502","ISEL","T","N = 25","ICC = 0.5","R = 10","DP-diffuse","PM",0.0505226792144623
"503","ISEL","T","N = 25","ICC = 0.5","R = 10","DP-diffuse","CB",0.0365137617120487
"504","ISEL","T","N = 25","ICC = 0.5","R = 10","DP-diffuse","GR",0.0297038013774235
"505","ISEL","T","N = 25","ICC = 0.9","R = 1","Gaussian","ML",0.0112866694137175
"506","ISEL","T","N = 25","ICC = 0.9","R = 1","Gaussian","PM",0.011049870568161
"507","ISEL","T","N = 25","ICC = 0.9","R = 1","Gaussian","CB",0.0106102421991961
"508","ISEL","T","N = 25","ICC = 0.9","R = 1","Gaussian","GR",0.00831843498686871
"509","ISEL","T","N = 25","ICC = 0.9","R = 1","T","ML",0.0112866694137175
"510","ISEL","T","N = 25","ICC = 0.9","R = 1","T","PM",0.0113868115640224
"511","ISEL","T","N = 25","ICC = 0.9","R = 1","T","CB",0.0106739585328242
"512","ISEL","T","N = 25","ICC = 0.9","R = 1","T","GR",0.00821622693020234
"513","ISEL","T","N = 25","ICC = 0.9","R = 1","DP-diffuse","ML",0.0112866694137175
"514","ISEL","T","N = 25","ICC = 0.9","R = 1","DP-diffuse","PM",0.0138797311212643
"515","ISEL","T","N = 25","ICC = 0.9","R = 1","DP-diffuse","CB",0.0134817801918458
"516","ISEL","T","N = 25","ICC = 0.9","R = 1","DP-diffuse","GR",0.00921913403991516
"517","ISEL","T","N = 25","ICC = 0.9","R = 5","Gaussian","ML",0.0130225388304448
"518","ISEL","T","N = 25","ICC = 0.9","R = 5","Gaussian","PM",0.0124151503394858
"519","ISEL","T","N = 25","ICC = 0.9","R = 5","Gaussian","CB",0.0116390389231863
"520","ISEL","T","N = 25","ICC = 0.9","R = 5","Gaussian","GR",0.0093433365936011
"521","ISEL","T","N = 25","ICC = 0.9","R = 5","T","ML",0.0130225388304448
"522","ISEL","T","N = 25","ICC = 0.9","R = 5","T","PM",0.0128200042994391
"523","ISEL","T","N = 25","ICC = 0.9","R = 5","T","CB",0.0116853115045634
"524","ISEL","T","N = 25","ICC = 0.9","R = 5","T","GR",0.00910130652137009
"525","ISEL","T","N = 25","ICC = 0.9","R = 5","DP-diffuse","ML",0.0130225388304448
"526","ISEL","T","N = 25","ICC = 0.9","R = 5","DP-diffuse","PM",0.0144283763840267
