"","truth","N","ICC","rsr","assumed","estimator","tail_p","quantile","diff"
"303","Gaussian","N = 25","ICC = 0.5","R = 1","T","GR","0.1",0.0876,-0.0124
"304","Gaussian","N = 25","ICC = 0.5","R = 1","T","GR","0.25",0.2052,-0.0448
"305","Gaussian","N = 25","ICC = 0.5","R = 1","T","GR","0.5",0.508,0.008
"306","Gaussian","N = 25","ICC = 0.5","R = 1","T","GR","0.75",0.806,0.056
"307","Gaussian","N = 25","ICC = 0.5","R = 1","T","GR","0.9",0.9176,0.0176
"308","Gaussian","N = 25","ICC = 0.5","R = 1","T","GR","0.95",0.949199999999999,-8e-04
"309","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","ML","0.05",0.1284,0.0784
"310","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","ML","0.1",0.1856,0.0856
"311","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","ML","0.25",0.3308,0.0808
"312","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","ML","0.5",0.5016,0.0016
"313","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","ML","0.75",0.69,-0.06
"314","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","ML","0.9",0.816800000000001,-0.0832
"315","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","ML","0.95",0.8816,-0.0684
"316","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","PM","0.05",0.0192,-0.0308
"317","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","PM","0.1",0.048,-0.052
"318","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","PM","0.25",0.1824,-0.0676
"319","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","PM","0.5",0.5136,0.0136
"320","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","PM","0.75",0.834,0.084
"321","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","PM","0.9",0.948,0.048
"322","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","PM","0.95",0.9748,0.0248
"323","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","CB","0.05",0.0572,0.0072
"324","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","CB","0.1",0.112,0.012
"325","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","CB","0.25",0.2656,0.0156
"326","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","CB","0.5",0.5096,0.0096
"327","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","CB","0.75",0.7512,0.0012
"328","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","CB","0.9",0.9008,8e-04
"329","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","CB","0.95",0.9396,-0.0104
"330","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","GR","0.05",0.0588,0.0088
"331","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","GR","0.1",0.106,0.006
"332","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","GR","0.25",0.2508,8e-04
"333","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","GR","0.5",0.51,0.01
"334","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","GR","0.75",0.7604,0.0104
"335","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","GR","0.9",0.8948,-0.0052
"336","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","GR","0.95",0.9408,-0.0092
"337","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","ML","0.05",0.1352,0.0852
"338","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","ML","0.1",0.1896,0.0896
"339","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","ML","0.25",0.3188,0.0688
"340","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","ML","0.5",0.492,-0.008
"341","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","ML","0.75",0.684,-0.066
"342","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","ML","0.9",0.8048,-0.0952
"343","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","ML","0.95",0.8616,-0.0884
"344","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","PM","0.05",0.018,-0.032
"345","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","PM","0.1",0.042,-0.058
"346","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","PM","0.25",0.1332,-0.1168
"347","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","PM","0.5",0.474,-0.026
"348","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","PM","0.75",0.837200000000001,0.0872
"349","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","PM","0.9",0.956,0.056
"350","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","PM","0.95",0.9812,0.0312
"351","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","CB","0.05",0.0504,4e-04
"352","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","CB","0.1",0.086,-0.014
"353","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","CB","0.25",0.2056,-0.0444
"354","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","CB","0.5",0.484,-0.016
"355","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","CB","0.75",0.7772,0.0272
"356","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","CB","0.9",0.9,0
"357","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","CB","0.95",0.9444,-0.0056
"358","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","GR","0.05",0.0464,-0.0036
"359","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","GR","0.1",0.0868,-0.0132
"360","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","GR","0.25",0.2068,-0.0432
"361","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","GR","0.5",0.4788,-0.0212
"362","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","GR","0.75",0.7708,0.0208
"363","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","GR","0.9",0.904,0.004
"364","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","GR","0.95",0.9452,-0.0048
"365","Gaussian","N = 25","ICC = 0.5","R = 5","T","ML","0.05",0.1352,0.0852
"366","Gaussian","N = 25","ICC = 0.5","R = 5","T","ML","0.1",0.1896,0.0896
"367","Gaussian","N = 25","ICC = 0.5","R = 5","T","ML","0.25",0.3188,0.0688
"368","Gaussian","N = 25","ICC = 0.5","R = 5","T","ML","0.5",0.492,-0.008
"369","Gaussian","N = 25","ICC = 0.5","R = 5","T","ML","0.75",0.684,-0.066
"370","Gaussian","N = 25","ICC = 0.5","R = 5","T","ML","0.9",0.8048,-0.0952
"371","Gaussian","N = 25","ICC = 0.5","R = 5","T","ML","0.95",0.8616,-0.0884
"372","Gaussian","N = 25","ICC = 0.5","R = 5","T","PM","0.05",0.0192,-0.0308
"373","Gaussian","N = 25","ICC = 0.5","R = 5","T","PM","0.1",0.0416,-0.0584
"374","Gaussian","N = 25","ICC = 0.5","R = 5","T","PM","0.25",0.1284,-0.1216
"375","Gaussian","N = 25","ICC = 0.5","R = 5","T","PM","0.5",0.4808,-0.0192
"376","Gaussian","N = 25","ICC = 0.5","R = 5","T","PM","0.75",0.840800000000001,0.0908
"377","Gaussian","N = 25","ICC = 0.5","R = 5","T","PM","0.9",0.954,0.054
"378","Gaussian","N = 25","ICC = 0.5","R = 5","T","PM","0.95",0.9776,0.0276
"379","Gaussian","N = 25","ICC = 0.5","R = 5","T","CB","0.05",0.0508,8e-04
"380","Gaussian","N = 25","ICC = 0.5","R = 5","T","CB","0.1",0.0852,-0.0148
"381","Gaussian","N = 25","ICC = 0.5","R = 5","T","CB","0.25",0.1988,-0.0512
"382","Gaussian","N = 25","ICC = 0.5","R = 5","T","CB","0.5",0.4848,-0.0152
"383","Gaussian","N = 25","ICC = 0.5","R = 5","T","CB","0.75",0.7844,0.0344
"384","Gaussian","N = 25","ICC = 0.5","R = 5","T","CB","0.9",0.9024,0.0024
"385","Gaussian","N = 25","ICC = 0.5","R = 5","T","CB","0.95",0.9432,-0.0068
"386","Gaussian","N = 25","ICC = 0.5","R = 5","T","GR","0.05",0.0464,-0.0036
"387","Gaussian","N = 25","ICC = 0.5","R = 5","T","GR","0.1",0.0828,-0.0172
"388","Gaussian","N = 25","ICC = 0.5","R = 5","T","GR","0.25",0.1996,-0.0504
"389","Gaussian","N = 25","ICC = 0.5","R = 5","T","GR","0.5",0.4812,-0.0188
"390","Gaussian","N = 25","ICC = 0.5","R = 5","T","GR","0.75",0.7768,0.0268
"391","Gaussian","N = 25","ICC = 0.5","R = 5","T","GR","0.9",0.908,0.008
"392","Gaussian","N = 25","ICC = 0.5","R = 5","T","GR","0.95",0.9476,-0.0024
"393","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","ML","0.05",0.1352,0.0852
"394","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","ML","0.1",0.1896,0.0896
"395","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","ML","0.25",0.3188,0.0688
"396","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","ML","0.5",0.492,-0.008
"397","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","ML","0.75",0.684,-0.066
"398","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","ML","0.9",0.8048,-0.0952
"399","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","ML","0.95",0.8616,-0.0884
"400","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","PM","0.05",0.0176,-0.0324
"401","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","PM","0.1",0.0448,-0.0552
"402","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","PM","0.25",0.1488,-0.1012
"403","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","PM","0.5",0.4812,-0.0188
"404","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","PM","0.75",0.822,0.072
"405","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","PM","0.9",0.9476,0.0476
"406","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","PM","0.95",0.9792,0.0292
"407","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","CB","0.05",0.0528,0.0028
"408","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","CB","0.1",0.092,-0.008
"409","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","CB","0.25",0.2216,-0.0284
"410","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","CB","0.5",0.4892,-0.0108
"411","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","CB","0.75",0.7532,0.0032
"412","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","CB","0.9",0.8896,-0.0104
"413","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","CB","0.95",0.9376,-0.0124
"414","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","GR","0.05",0.0512,0.0012
"415","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","GR","0.1",0.0956,-0.0044
"416","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","GR","0.25",0.2288,-0.0212
"417","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","GR","0.5",0.486,-0.014
"418","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","GR","0.75",0.7488,-0.0012
"419","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","GR","0.9",0.894,-0.006
"420","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","GR","0.95",0.9392,-0.0108
"421","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","ML","0.05",0.1432,0.0932
"422","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","ML","0.1",0.2016,0.1016
"423","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","ML","0.25",0.3248,0.0748
"424","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","ML","0.5",0.5032,0.0032
"425","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","ML","0.75",0.678,-0.072
"426","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","ML","0.9",0.797600000000001,-0.1024
"427","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","ML","0.95",0.8572,-0.0928
"428","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","PM","0.05",0.0164,-0.0336
"429","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","PM","0.1",0.0392,-0.0608
"430","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","PM","0.25",0.1408,-0.1092
"431","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","PM","0.5",0.4912,-0.0088
"432","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","PM","0.75",0.8516,0.1016
"433","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","PM","0.9",0.962,0.062
"434","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","PM","0.95",0.984,0.034
"435","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","CB","0.05",0.0484,-0.0016
"436","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","CB","0.1",0.0916,-0.0084
"437","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","CB","0.25",0.21,-0.04
"438","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","CB","0.5",0.4956,-0.0044
"439","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","CB","0.75",0.7812,0.0312
"440","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","CB","0.9",0.9052,0.0052
"441","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","CB","0.95",0.9472,-0.0028
"442","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","GR","0.05",0.0484,-0.0016
"443","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","GR","0.1",0.0916,-0.0084
"444","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","GR","0.25",0.2224,-0.0276
"445","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","GR","0.5",0.4936,-0.0064
"446","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","GR","0.75",0.7748,0.0248
"447","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","GR","0.9",0.9072,0.0072
"448","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","GR","0.95",0.9492,-8e-04
"449","Gaussian","N = 25","ICC = 0.5","R = 10","T","ML","0.05",0.1432,0.0932
"450","Gaussian","N = 25","ICC = 0.5","R = 10","T","ML","0.1",0.2016,0.1016
"451","Gaussian","N = 25","ICC = 0.5","R = 10","T","ML","0.25",0.3248,0.0748
"452","Gaussian","N = 25","ICC = 0.5","R = 10","T","ML","0.5",0.5032,0.0032
"453","Gaussian","N = 25","ICC = 0.5","R = 10","T","ML","0.75",0.678,-0.072
"454","Gaussian","N = 25","ICC = 0.5","R = 10","T","ML","0.9",0.797600000000001,-0.1024
"455","Gaussian","N = 25","ICC = 0.5","R = 10","T","ML","0.95",0.8572,-0.0928
"456","Gaussian","N = 25","ICC = 0.5","R = 10","T","PM","0.05",0.0172,-0.0328
"457","Gaussian","N = 25","ICC = 0.5","R = 10","T","PM","0.1",0.0404,-0.0596
"458","Gaussian","N = 25","ICC = 0.5","R = 10","T","PM","0.25",0.136,-0.114
"459","Gaussian","N = 25","ICC = 0.5","R = 10","T","PM","0.5",0.4928,-0.0072
"460","Gaussian","N = 25","ICC = 0.5","R = 10","T","PM","0.75",0.8544,0.1044
"461","Gaussian","N = 25","ICC = 0.5","R = 10","T","PM","0.9",0.9608,0.0608
"462","Gaussian","N = 25","ICC = 0.5","R = 10","T","PM","0.95",0.9836,0.0336
"463","Gaussian","N = 25","ICC = 0.5","R = 10","T","CB","0.05",0.0508,8e-04
"464","Gaussian","N = 25","ICC = 0.5","R = 10","T","CB","0.1",0.0892,-0.0108
"465","Gaussian","N = 25","ICC = 0.5","R = 10","T","CB","0.25",0.2068,-0.0432
"466","Gaussian","N = 25","ICC = 0.5","R = 10","T","CB","0.5",0.498,-0.002
"467","Gaussian","N = 25","ICC = 0.5","R = 10","T","CB","0.75",0.782,0.032
"468","Gaussian","N = 25","ICC = 0.5","R = 10","T","CB","0.9",0.9036,0.0036
"469","Gaussian","N = 25","ICC = 0.5","R = 10","T","CB","0.95",0.9468,-0.0032
"470","Gaussian","N = 25","ICC = 0.5","R = 10","T","GR","0.05",0.048,-0.002
"471","Gaussian","N = 25","ICC = 0.5","R = 10","T","GR","0.1",0.0876,-0.0124
"472","Gaussian","N = 25","ICC = 0.5","R = 10","T","GR","0.25",0.2128,-0.0372
"473","Gaussian","N = 25","ICC = 0.5","R = 10","T","GR","0.5",0.4948,-0.0052
"474","Gaussian","N = 25","ICC = 0.5","R = 10","T","GR","0.75",0.7784,0.0284
"475","Gaussian","N = 25","ICC = 0.5","R = 10","T","GR","0.9",0.9104,0.0104
"476","Gaussian","N = 25","ICC = 0.5","R = 10","T","GR","0.95",0.9512,0.0012
"477","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","ML","0.05",0.1432,0.0932
"478","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","ML","0.1",0.2016,0.1016
"479","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","ML","0.25",0.3248,0.0748
"480","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","ML","0.5",0.5032,0.0032
"481","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","ML","0.75",0.678,-0.072
"482","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","ML","0.9",0.797600000000001,-0.1024
"483","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","ML","0.95",0.8572,-0.0928
"484","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","PM","0.05",0.0164,-0.0336
"485","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","PM","0.1",0.0436,-0.0564
"486","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","PM","0.25",0.152,-0.098
"487","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","PM","0.5",0.4964,-0.0036
"488","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","PM","0.75",0.8376,0.0876
"489","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","PM","0.9",0.9588,0.0588
"490","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","PM","0.95",0.9852,0.0352
"491","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","CB","0.05",0.0528,0.0028
"492","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","CB","0.1",0.0956,-0.0044
"493","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","CB","0.25",0.2268,-0.0232
"494","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","CB","0.5",0.4988,-0.0012
"495","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","CB","0.75",0.76,0.01
"496","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","CB","0.9",0.8972,-0.0028
"497","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","CB","0.95",0.944399999999999,-0.0056
"498","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","GR","0.05",0.0508,8e-04
"499","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","GR","0.1",0.096,-0.004
"500","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","GR","0.25",0.2364,-0.0136
"501","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","GR","0.5",0.4956,-0.0044
"502","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","GR","0.75",0.7528,0.0028
"503","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","GR","0.9",0.9044,0.0044
"504","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","GR","0.95",0.9476,-0.0024
"505","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","ML","0.05",0.0608,0.0108
"506","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","ML","0.1",0.1124,0.0124
"507","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","ML","0.25",0.2544,0.0044
"508","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","ML","0.5",0.512,0.012
"509","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","ML","0.75",0.7528,0.0028
"510","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","ML","0.9",0.9012,0.0012
"511","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","ML","0.95",0.9416,-0.0084
"512","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","PM","0.05",0.0424,-0.0076
"513","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","PM","0.1",0.0872,-0.0128
"514","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","PM","0.25",0.2328,-0.0172
"515","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","PM","0.5",0.516,0.016
"516","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","PM","0.75",0.7764,0.0264
"517","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","PM","0.9",0.9196,0.0196
"518","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","PM","0.95",0.957199999999999,0.0072
"519","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","CB","0.05",0.0496,-4e-04
"520","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","CB","0.1",0.1004,4e-04
"521","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","CB","0.25",0.244,-0.006
"522","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","CB","0.5",0.512,0.012
"523","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","CB","0.75",0.7616,0.0116
"524","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","CB","0.9",0.9092,0.0092
"525","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","CB","0.95",0.948,-0.002
"526","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","GR","0.05",0.052,0.002
"527","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","GR","0.1",0.0984,-0.0016
"528","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","GR","0.25",0.2492,-8e-04
"529","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","GR","0.5",0.516,0.016
"530","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","GR","0.75",0.7672,0.0172
"531","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","GR","0.9",0.9072,0.0072
"532","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","GR","0.95",0.9524,0.0024
"533","Gaussian","N = 25","ICC = 0.9","R = 1","T","ML","0.05",0.0608,0.0108
"534","Gaussian","N = 25","ICC = 0.9","R = 1","T","ML","0.1",0.1124,0.0124
"535","Gaussian","N = 25","ICC = 0.9","R = 1","T","ML","0.25",0.2544,0.0044
"536","Gaussian","N = 25","ICC = 0.9","R = 1","T","ML","0.5",0.512,0.012
"537","Gaussian","N = 25","ICC = 0.9","R = 1","T","ML","0.75",0.7528,0.0028
"538","Gaussian","N = 25","ICC = 0.9","R = 1","T","ML","0.9",0.9012,0.0012
"539","Gaussian","N = 25","ICC = 0.9","R = 1","T","ML","0.95",0.9416,-0.0084
"540","Gaussian","N = 25","ICC = 0.9","R = 1","T","PM","0.05",0.0432,-0.0068
"541","Gaussian","N = 25","ICC = 0.9","R = 1","T","PM","0.1",0.086,-0.014
"542","Gaussian","N = 25","ICC = 0.9","R = 1","T","PM","0.25",0.2276,-0.0224
"543","Gaussian","N = 25","ICC = 0.9","R = 1","T","PM","0.5",0.5164,0.0164
"544","Gaussian","N = 25","ICC = 0.9","R = 1","T","PM","0.75",0.7808,0.0308
"545","Gaussian","N = 25","ICC = 0.9","R = 1","T","PM","0.9",0.9216,0.0216
"546","Gaussian","N = 25","ICC = 0.9","R = 1","T","PM","0.95",0.956399999999999,0.0064
"547","Gaussian","N = 25","ICC = 0.9","R = 1","T","CB","0.05",0.0512,0.0012
"548","Gaussian","N = 25","ICC = 0.9","R = 1","T","CB","0.1",0.0968,-0.0032
"549","Gaussian","N = 25","ICC = 0.9","R = 1","T","CB","0.25",0.2384,-0.0116
"550","Gaussian","N = 25","ICC = 0.9","R = 1","T","CB","0.5",0.516,0.016
"551","Gaussian","N = 25","ICC = 0.9","R = 1","T","CB","0.75",0.7676,0.0176
"552","Gaussian","N = 25","ICC = 0.9","R = 1","T","CB","0.9",0.9104,0.0104
"553","Gaussian","N = 25","ICC = 0.9","R = 1","T","CB","0.95",0.947599999999999,-0.0024
