"","quantity","truth","N","ICC","rsr","assumed","estimator","value"
"288","ISEL","Gaussian","N = 50","I = 0.9","R = 10","DP-Inform","GR",0.00816343327755265
"289","ISEL","Gaussian","N = 100","I = 0.1","R = 1","Gaussian","ML",0.323227131103168
"290","ISEL","Gaussian","N = 100","I = 0.1","R = 1","Gaussian","PM",0.194469300742031
"291","ISEL","Gaussian","N = 100","I = 0.1","R = 1","Gaussian","CB",0.0601330566605093
"292","ISEL","Gaussian","N = 100","I = 0.1","R = 1","Gaussian","GR",0.0711015276123834
"293","ISEL","Gaussian","N = 100","I = 0.1","R = 1","T","ML",0.323227131103168
"294","ISEL","Gaussian","N = 100","I = 0.1","R = 1","T","PM",0.1804509206243
"295","ISEL","Gaussian","N = 100","I = 0.1","R = 1","T","CB",0.0557636575012383
"296","ISEL","Gaussian","N = 100","I = 0.1","R = 1","T","GR",0.0643291629240263
"297","ISEL","Gaussian","N = 100","I = 0.1","R = 1","DP-diffuse","ML",0.323227131103168
"298","ISEL","Gaussian","N = 100","I = 0.1","R = 1","DP-diffuse","PM",0.124545670582989
"299","ISEL","Gaussian","N = 100","I = 0.1","R = 1","DP-diffuse","CB",0.105444215000074
"300","ISEL","Gaussian","N = 100","I = 0.1","R = 1","DP-diffuse","GR",0.0954616341528062
"301","ISEL","Gaussian","N = 100","I = 0.1","R = 1","DP-Inform","ML",0.323227131103168
"302","ISEL","Gaussian","N = 100","I = 0.1","R = 1","DP-Inform","PM",0.169939433848726
"303","ISEL","Gaussian","N = 100","I = 0.1","R = 1","DP-Inform","CB",0.0482349743823729
"304","ISEL","Gaussian","N = 100","I = 0.1","R = 1","DP-Inform","GR",0.0555641282648299
"305","ISEL","Gaussian","N = 100","I = 0.1","R = 5","Gaussian","ML",0.342679345887995
"306","ISEL","Gaussian","N = 100","I = 0.1","R = 5","Gaussian","PM",0.153726032521654
"307","ISEL","Gaussian","N = 100","I = 0.1","R = 5","Gaussian","CB",0.0539034309327399
"308","ISEL","Gaussian","N = 100","I = 0.1","R = 5","Gaussian","GR",0.0591905436904012
"309","ISEL","Gaussian","N = 100","I = 0.1","R = 5","T","ML",0.342679345887995
"310","ISEL","Gaussian","N = 100","I = 0.1","R = 5","T","PM",0.15431601087554
"311","ISEL","Gaussian","N = 100","I = 0.1","R = 5","T","CB",0.0562469306308201
"312","ISEL","Gaussian","N = 100","I = 0.1","R = 5","T","GR",0.0609115053784726
"313","ISEL","Gaussian","N = 100","I = 0.1","R = 5","DP-diffuse","ML",0.342679345887995
"314","ISEL","Gaussian","N = 100","I = 0.1","R = 5","DP-diffuse","PM",0.128499722783149
"315","ISEL","Gaussian","N = 100","I = 0.1","R = 5","DP-diffuse","CB",0.0906939938124674
"316","ISEL","Gaussian","N = 100","I = 0.1","R = 5","DP-diffuse","GR",0.083102578564783
"317","ISEL","Gaussian","N = 100","I = 0.1","R = 5","DP-Inform","ML",0.342679345887995
"318","ISEL","Gaussian","N = 100","I = 0.1","R = 5","DP-Inform","PM",0.149303177584383
"319","ISEL","Gaussian","N = 100","I = 0.1","R = 5","DP-Inform","CB",0.0510050994463699
"320","ISEL","Gaussian","N = 100","I = 0.1","R = 5","DP-Inform","GR",0.05710973544227
"321","ISEL","Gaussian","N = 100","I = 0.1","R = 10","Gaussian","ML",0.356328947276237
"322","ISEL","Gaussian","N = 100","I = 0.1","R = 10","Gaussian","PM",0.131566184525916
"323","ISEL","Gaussian","N = 100","I = 0.1","R = 10","Gaussian","CB",0.0427792672097187
"324","ISEL","Gaussian","N = 100","I = 0.1","R = 10","Gaussian","GR",0.0414039211500429
"325","ISEL","Gaussian","N = 100","I = 0.1","R = 10","T","ML",0.356328947276237
"326","ISEL","Gaussian","N = 100","I = 0.1","R = 10","T","PM",0.134888325772922
"327","ISEL","Gaussian","N = 100","I = 0.1","R = 10","T","CB",0.0454308207608384
"328","ISEL","Gaussian","N = 100","I = 0.1","R = 10","T","GR",0.0442315530479587
"329","ISEL","Gaussian","N = 100","I = 0.1","R = 10","DP-diffuse","ML",0.356328947276237
"330","ISEL","Gaussian","N = 100","I = 0.1","R = 10","DP-diffuse","PM",0.115822654306677
"331","ISEL","Gaussian","N = 100","I = 0.1","R = 10","DP-diffuse","CB",0.0680706875757453
"332","ISEL","Gaussian","N = 100","I = 0.1","R = 10","DP-diffuse","GR",0.0592555871326583
"333","ISEL","Gaussian","N = 100","I = 0.1","R = 10","DP-Inform","ML",0.356328947276237
"334","ISEL","Gaussian","N = 100","I = 0.1","R = 10","DP-Inform","PM",0.129933453550313
"335","ISEL","Gaussian","N = 100","I = 0.1","R = 10","DP-Inform","CB",0.0421103934281347
"336","ISEL","Gaussian","N = 100","I = 0.1","R = 10","DP-Inform","GR",0.0423212634369976
"337","ISEL","Gaussian","N = 100","I = 0.5","R = 1","Gaussian","ML",0.0284213036935957
"338","ISEL","Gaussian","N = 100","I = 0.5","R = 1","Gaussian","PM",0.0332746016848812
"339","ISEL","Gaussian","N = 100","I = 0.5","R = 1","Gaussian","CB",0.0127312715870802
"340","ISEL","Gaussian","N = 100","I = 0.5","R = 1","Gaussian","GR",0.0114187899291295
"341","ISEL","Gaussian","N = 100","I = 0.5","R = 1","T","ML",0.0284213036935957
"342","ISEL","Gaussian","N = 100","I = 0.5","R = 1","T","PM",0.0364285874821249
"343","ISEL","Gaussian","N = 100","I = 0.5","R = 1","T","CB",0.0131724068491104
"344","ISEL","Gaussian","N = 100","I = 0.5","R = 1","T","GR",0.0118177192882316
"345","ISEL","Gaussian","N = 100","I = 0.5","R = 1","DP-diffuse","ML",0.0284213036935957
"346","ISEL","Gaussian","N = 100","I = 0.5","R = 1","DP-diffuse","PM",0.026774299835854
"347","ISEL","Gaussian","N = 100","I = 0.5","R = 1","DP-diffuse","CB",0.0128235316188969
"348","ISEL","Gaussian","N = 100","I = 0.5","R = 1","DP-diffuse","GR",0.0100697895137243
"349","ISEL","Gaussian","N = 100","I = 0.5","R = 1","DP-Inform","ML",0.0284213036935957
"350","ISEL","Gaussian","N = 100","I = 0.5","R = 1","DP-Inform","PM",0.042503885087296
"351","ISEL","Gaussian","N = 100","I = 0.5","R = 1","DP-Inform","CB",0.024818445956411
"352","ISEL","Gaussian","N = 100","I = 0.5","R = 1","DP-Inform","GR",0.0239589963028024
"353","ISEL","Gaussian","N = 100","I = 0.5","R = 5","Gaussian","ML",0.0366893694306681
"354","ISEL","Gaussian","N = 100","I = 0.5","R = 5","Gaussian","PM",0.0259243568419279
"355","ISEL","Gaussian","N = 100","I = 0.5","R = 5","Gaussian","CB",0.00879798894166636
"356","ISEL","Gaussian","N = 100","I = 0.5","R = 5","Gaussian","GR",0.00660394372048228
"357","ISEL","Gaussian","N = 100","I = 0.5","R = 5","T","ML",0.0366893694306681
"358","ISEL","Gaussian","N = 100","I = 0.5","R = 5","T","PM",0.0290923145435029
"359","ISEL","Gaussian","N = 100","I = 0.5","R = 5","T","CB",0.0101356628510045
"360","ISEL","Gaussian","N = 100","I = 0.5","R = 5","T","GR",0.00723760192338967
"361","ISEL","Gaussian","N = 100","I = 0.5","R = 5","DP-diffuse","ML",0.0366893694306681
"362","ISEL","Gaussian","N = 100","I = 0.5","R = 5","DP-diffuse","PM",0.0247014581084574
"363","ISEL","Gaussian","N = 100","I = 0.5","R = 5","DP-diffuse","CB",0.011072340526217
"364","ISEL","Gaussian","N = 100","I = 0.5","R = 5","DP-diffuse","GR",0.00859529192126618
"365","ISEL","Gaussian","N = 100","I = 0.5","R = 5","DP-Inform","ML",0.0366893694306681
"366","ISEL","Gaussian","N = 100","I = 0.5","R = 5","DP-Inform","PM",0.0329026860674499
"367","ISEL","Gaussian","N = 100","I = 0.5","R = 5","DP-Inform","CB",0.0171098751026847
"368","ISEL","Gaussian","N = 100","I = 0.5","R = 5","DP-Inform","GR",0.0198197635293638
"369","ISEL","Gaussian","N = 100","I = 0.5","R = 10","Gaussian","ML",0.0450464740375668
"370","ISEL","Gaussian","N = 100","I = 0.5","R = 10","Gaussian","PM",0.0267751344570569
"371","ISEL","Gaussian","N = 100","I = 0.5","R = 10","Gaussian","CB",0.00844916749072406
"372","ISEL","Gaussian","N = 100","I = 0.5","R = 10","Gaussian","GR",0.00570622476409951
"373","ISEL","Gaussian","N = 100","I = 0.5","R = 10","T","ML",0.0450464740375668
"374","ISEL","Gaussian","N = 100","I = 0.5","R = 10","T","PM",0.0297414570521489
"375","ISEL","Gaussian","N = 100","I = 0.5","R = 10","T","CB",0.01003728708955
"376","ISEL","Gaussian","N = 100","I = 0.5","R = 10","T","GR",0.00645802648779528
"377","ISEL","Gaussian","N = 100","I = 0.5","R = 10","DP-diffuse","ML",0.0450464740375668
"378","ISEL","Gaussian","N = 100","I = 0.5","R = 10","DP-diffuse","PM",0.0265301871127855
"379","ISEL","Gaussian","N = 100","I = 0.5","R = 10","DP-diffuse","CB",0.0105400875985194
"380","ISEL","Gaussian","N = 100","I = 0.5","R = 10","DP-diffuse","GR",0.00815467931199119
"381","ISEL","Gaussian","N = 100","I = 0.5","R = 10","DP-Inform","ML",0.0450464740375668
"382","ISEL","Gaussian","N = 100","I = 0.5","R = 10","DP-Inform","PM",0.0313687346597946
"383","ISEL","Gaussian","N = 100","I = 0.5","R = 10","DP-Inform","CB",0.0129399386544665
"384","ISEL","Gaussian","N = 100","I = 0.5","R = 10","DP-Inform","GR",0.0159498463063051
"385","ISEL","Gaussian","N = 100","I = 0.9","R = 1","Gaussian","ML",0.00315397991082569
"386","ISEL","Gaussian","N = 100","I = 0.9","R = 1","Gaussian","PM",0.00318657309472296
"387","ISEL","Gaussian","N = 100","I = 0.9","R = 1","Gaussian","CB",0.00273387407932608
"388","ISEL","Gaussian","N = 100","I = 0.9","R = 1","Gaussian","GR",0.00197219438696456
"389","ISEL","Gaussian","N = 100","I = 0.9","R = 1","T","ML",0.00315397991082569
"390","ISEL","Gaussian","N = 100","I = 0.9","R = 1","T","PM",0.00352274818109493
"391","ISEL","Gaussian","N = 100","I = 0.9","R = 1","T","CB",0.00285822628960773
"392","ISEL","Gaussian","N = 100","I = 0.9","R = 1","T","GR",0.00209456822639731
"393","ISEL","Gaussian","N = 100","I = 0.9","R = 1","DP-diffuse","ML",0.00315397991082569
"394","ISEL","Gaussian","N = 100","I = 0.9","R = 1","DP-diffuse","PM",0.00376251805773488
"395","ISEL","Gaussian","N = 100","I = 0.9","R = 1","DP-diffuse","CB",0.00341062083043506
"396","ISEL","Gaussian","N = 100","I = 0.9","R = 1","DP-diffuse","GR",0.00223425341491741
"397","ISEL","Gaussian","N = 100","I = 0.9","R = 1","DP-Inform","ML",0.00315397991082569
"398","ISEL","Gaussian","N = 100","I = 0.9","R = 1","DP-Inform","PM",0.00655309485341388
"399","ISEL","Gaussian","N = 100","I = 0.9","R = 1","DP-Inform","CB",0.00627194285585614
"400","ISEL","Gaussian","N = 100","I = 0.9","R = 1","DP-Inform","GR",0.0049794955027212
"401","ISEL","Gaussian","N = 100","I = 0.9","R = 5","Gaussian","ML",0.00371544132923841
"402","ISEL","Gaussian","N = 100","I = 0.9","R = 5","Gaussian","PM",0.00378521654807263
"403","ISEL","Gaussian","N = 100","I = 0.9","R = 5","Gaussian","CB",0.00296747346623377
"404","ISEL","Gaussian","N = 100","I = 0.9","R = 5","Gaussian","GR",0.00202995430017859
"405","ISEL","Gaussian","N = 100","I = 0.9","R = 5","T","ML",0.00371544132923841
"406","ISEL","Gaussian","N = 100","I = 0.9","R = 5","T","PM",0.00426568348489224
"407","ISEL","Gaussian","N = 100","I = 0.9","R = 5","T","CB",0.00316801597973048
"408","ISEL","Gaussian","N = 100","I = 0.9","R = 5","T","GR",0.0021809877088338
"409","ISEL","Gaussian","N = 100","I = 0.9","R = 5","DP-diffuse","ML",0.00371544132923841
"410","ISEL","Gaussian","N = 100","I = 0.9","R = 5","DP-diffuse","PM",0.00439767985492753
"411","ISEL","Gaussian","N = 100","I = 0.9","R = 5","DP-diffuse","CB",0.00368942800649089
"412","ISEL","Gaussian","N = 100","I = 0.9","R = 5","DP-diffuse","GR",0.00249237996812857
"413","ISEL","Gaussian","N = 100","I = 0.9","R = 5","DP-Inform","ML",0.00371544132923841
"414","ISEL","Gaussian","N = 100","I = 0.9","R = 5","DP-Inform","PM",0.00599866143460351
"415","ISEL","Gaussian","N = 100","I = 0.9","R = 5","DP-Inform","CB",0.00525565386805879
"416","ISEL","Gaussian","N = 100","I = 0.9","R = 5","DP-Inform","GR",0.00507038768630832
"417","ISEL","Gaussian","N = 100","I = 0.9","R = 10","Gaussian","ML",0.00478649919427071
"418","ISEL","Gaussian","N = 100","I = 0.9","R = 10","Gaussian","PM",0.00449505772289944
"419","ISEL","Gaussian","N = 100","I = 0.9","R = 10","Gaussian","CB",0.00318042756834392
"420","ISEL","Gaussian","N = 100","I = 0.9","R = 10","Gaussian","GR",0.00232201326370048
"421","ISEL","Gaussian","N = 100","I = 0.9","R = 10","T","ML",0.00478649919427071
"422","ISEL","Gaussian","N = 100","I = 0.9","R = 10","T","PM",0.00501348277175573
"423","ISEL","Gaussian","N = 100","I = 0.9","R = 10","T","CB",0.00336686437303784
"424","ISEL","Gaussian","N = 100","I = 0.9","R = 10","T","GR",0.00242544428206377
"425","ISEL","Gaussian","N = 100","I = 0.9","R = 10","DP-diffuse","ML",0.00478649919427071
"426","ISEL","Gaussian","N = 100","I = 0.9","R = 10","DP-diffuse","PM",0.00484928979626577
"427","ISEL","Gaussian","N = 100","I = 0.9","R = 10","DP-diffuse","CB",0.00372103066888282
"428","ISEL","Gaussian","N = 100","I = 0.9","R = 10","DP-diffuse","GR",0.00275266123339884
"429","ISEL","Gaussian","N = 100","I = 0.9","R = 10","DP-Inform","ML",0.00478649919427071
"430","ISEL","Gaussian","N = 100","I = 0.9","R = 10","DP-Inform","PM",0.00587483044688125
"431","ISEL","Gaussian","N = 100","I = 0.9","R = 10","DP-Inform","CB",0.00465557729382426
"432","ISEL","Gaussian","N = 100","I = 0.9","R = 10","DP-Inform","GR",0.00485654877822896
"433","ISEL","Gaussian","N = 200","I = 0.1","R = 1","Gaussian","ML",0.313712286334959
"434","ISEL","Gaussian","N = 200","I = 0.1","R = 1","Gaussian","PM",0.167114682567633
"435","ISEL","Gaussian","N = 200","I = 0.1","R = 1","Gaussian","CB",0.0536658700087279
"436","ISEL","Gaussian","N = 200","I = 0.1","R = 1","Gaussian","GR",0.0623157104893002
"437","ISEL","Gaussian","N = 200","I = 0.1","R = 1","T","ML",0.313712286334959
"438","ISEL","Gaussian","N = 200","I = 0.1","R = 1","T","PM",0.162058986175177
"439","ISEL","Gaussian","N = 200","I = 0.1","R = 1","T","CB",0.0502597367139768
"440","ISEL","Gaussian","N = 200","I = 0.1","R = 1","T","GR",0.060205577030207
"441","ISEL","Gaussian","N = 200","I = 0.1","R = 1","DP-diffuse","ML",0.313712286334959
"442","ISEL","Gaussian","N = 200","I = 0.1","R = 1","DP-diffuse","PM",0.111843721696078
"443","ISEL","Gaussian","N = 200","I = 0.1","R = 1","DP-diffuse","CB",0.11119561135627
"444","ISEL","Gaussian","N = 200","I = 0.1","R = 1","DP-diffuse","GR",0.104811889481361
"445","ISEL","Gaussian","N = 200","I = 0.1","R = 1","DP-Inform","ML",0.313712286334959
"446","ISEL","Gaussian","N = 200","I = 0.1","R = 1","DP-Inform","PM",0.165800816509667
"447","ISEL","Gaussian","N = 200","I = 0.1","R = 1","DP-Inform","CB",0.0418910433198102
"448","ISEL","Gaussian","N = 200","I = 0.1","R = 1","DP-Inform","GR",0.0568641310705491
"449","ISEL","Gaussian","N = 200","I = 0.1","R = 5","Gaussian","ML",0.320701065825113
"450","ISEL","Gaussian","N = 200","I = 0.1","R = 5","Gaussian","PM",0.140931323945386
"451","ISEL","Gaussian","N = 200","I = 0.1","R = 5","Gaussian","CB",0.0436051899322872
"452","ISEL","Gaussian","N = 200","I = 0.1","R = 5","Gaussian","GR",0.0470593220800916
"453","ISEL","Gaussian","N = 200","I = 0.1","R = 5","T","ML",0.320701065825113
"454","ISEL","Gaussian","N = 200","I = 0.1","R = 5","T","PM",0.144922204716255
"455","ISEL","Gaussian","N = 200","I = 0.1","R = 5","T","CB",0.0453136473204625
"456","ISEL","Gaussian","N = 200","I = 0.1","R = 5","T","GR",0.0488471022107966
"457","ISEL","Gaussian","N = 200","I = 0.1","R = 5","DP-diffuse","ML",0.320701065825113
"458","ISEL","Gaussian","N = 200","I = 0.1","R = 5","DP-diffuse","PM",0.103877104049478
"459","ISEL","Gaussian","N = 200","I = 0.1","R = 5","DP-diffuse","CB",0.0790897262353264
"460","ISEL","Gaussian","N = 200","I = 0.1","R = 5","DP-diffuse","GR",0.0740867962924562
"461","ISEL","Gaussian","N = 200","I = 0.1","R = 5","DP-Inform","ML",0.320701065825113
"462","ISEL","Gaussian","N = 200","I = 0.1","R = 5","DP-Inform","PM",0.141580443396827
"463","ISEL","Gaussian","N = 200","I = 0.1","R = 5","DP-Inform","CB",0.0384580506214613
"464","ISEL","Gaussian","N = 200","I = 0.1","R = 5","DP-Inform","GR",0.0439082870018531
"465","ISEL","Gaussian","N = 200","I = 0.1","R = 10","Gaussian","ML",0.345879085465924
"466","ISEL","Gaussian","N = 200","I = 0.1","R = 10","Gaussian","PM",0.122300950734945
"467","ISEL","Gaussian","N = 200","I = 0.1","R = 10","Gaussian","CB",0.0357600654574686
"468","ISEL","Gaussian","N = 200","I = 0.1","R = 10","Gaussian","GR",0.032548185814701
"469","ISEL","Gaussian","N = 200","I = 0.1","R = 10","T","ML",0.345879085465924
"470","ISEL","Gaussian","N = 200","I = 0.1","R = 10","T","PM",0.125169944209429
"471","ISEL","Gaussian","N = 200","I = 0.1","R = 10","T","CB",0.0359488699465042
"472","ISEL","Gaussian","N = 200","I = 0.1","R = 10","T","GR",0.0336377407066315
"473","ISEL","Gaussian","N = 200","I = 0.1","R = 10","DP-diffuse","ML",0.345879085465924
"474","ISEL","Gaussian","N = 200","I = 0.1","R = 10","DP-diffuse","PM",0.0950816808457833
"475","ISEL","Gaussian","N = 200","I = 0.1","R = 10","DP-diffuse","CB",0.0612553278004984
"476","ISEL","Gaussian","N = 200","I = 0.1","R = 10","DP-diffuse","GR",0.0549246209669068
"477","ISEL","Gaussian","N = 200","I = 0.1","R = 10","DP-Inform","ML",0.345879085465924
"478","ISEL","Gaussian","N = 200","I = 0.1","R = 10","DP-Inform","PM",0.124349970753267
"479","ISEL","Gaussian","N = 200","I = 0.1","R = 10","DP-Inform","CB",0.0337362262024761
"480","ISEL","Gaussian","N = 200","I = 0.1","R = 10","DP-Inform","GR",0.035993784904827
"481","ISEL","Gaussian","N = 200","I = 0.5","R = 1","Gaussian","ML",0.0239493667546777
"482","ISEL","Gaussian","N = 200","I = 0.5","R = 1","Gaussian","PM",0.0203896754642501
"483","ISEL","Gaussian","N = 200","I = 0.5","R = 1","Gaussian","CB",0.00452110589738806
"484","ISEL","Gaussian","N = 200","I = 0.5","R = 1","Gaussian","GR",0.00351148826991582
"485","ISEL","Gaussian","N = 200","I = 0.5","R = 1","T","ML",0.0239493667546777
"486","ISEL","Gaussian","N = 200","I = 0.5","R = 1","T","PM",0.0249724177116541
"487","ISEL","Gaussian","N = 200","I = 0.5","R = 1","T","CB",0.00563382411480103
"488","ISEL","Gaussian","N = 200","I = 0.5","R = 1","T","GR",0.00450307432530851
"489","ISEL","Gaussian","N = 200","I = 0.5","R = 1","DP-diffuse","ML",0.0239493667546777
"490","ISEL","Gaussian","N = 200","I = 0.5","R = 1","DP-diffuse","PM",0.0165325169172729
"491","ISEL","Gaussian","N = 200","I = 0.5","R = 1","DP-diffuse","CB",0.0070119734999163
"492","ISEL","Gaussian","N = 200","I = 0.5","R = 1","DP-diffuse","GR",0.00544318169453093
"493","ISEL","Gaussian","N = 200","I = 0.5","R = 1","DP-Inform","ML",0.0239493667546777
"494","ISEL","Gaussian","N = 200","I = 0.5","R = 1","DP-Inform","PM",0.0279595917500629
"495","ISEL","Gaussian","N = 200","I = 0.5","R = 1","DP-Inform","CB",0.0142185317644969
"496","ISEL","Gaussian","N = 200","I = 0.5","R = 1","DP-Inform","GR",0.0168118459148691
"497","ISEL","Gaussian","N = 200","I = 0.5","R = 5","Gaussian","ML",0.0316534555704268
"498","ISEL","Gaussian","N = 200","I = 0.5","R = 5","Gaussian","PM",0.0207778068247075
"499","ISEL","Gaussian","N = 200","I = 0.5","R = 5","Gaussian","CB",0.00424152407109211
"500","ISEL","Gaussian","N = 200","I = 0.5","R = 5","Gaussian","GR",0.00314651167184361
"501","ISEL","Gaussian","N = 200","I = 0.5","R = 5","T","ML",0.0316534555704268
"502","ISEL","Gaussian","N = 200","I = 0.5","R = 5","T","PM",0.0239036170654439
"503","ISEL","Gaussian","N = 200","I = 0.5","R = 5","T","CB",0.00538293926412615
"504","ISEL","Gaussian","N = 200","I = 0.5","R = 5","T","GR",0.00367962437752321
"505","ISEL","Gaussian","N = 200","I = 0.5","R = 5","DP-diffuse","ML",0.0316534555704268
"506","ISEL","Gaussian","N = 200","I = 0.5","R = 5","DP-diffuse","PM",0.0189353365418427
"507","ISEL","Gaussian","N = 200","I = 0.5","R = 5","DP-diffuse","CB",0.00723697714636634
"508","ISEL","Gaussian","N = 200","I = 0.5","R = 5","DP-diffuse","GR",0.0061499619069074
"509","ISEL","Gaussian","N = 200","I = 0.5","R = 5","DP-Inform","ML",0.0316534555704268
"510","ISEL","Gaussian","N = 200","I = 0.5","R = 5","DP-Inform","PM",0.0241334509106701
"511","ISEL","Gaussian","N = 200","I = 0.5","R = 5","DP-Inform","CB",0.00794822370381962
"512","ISEL","Gaussian","N = 200","I = 0.5","R = 5","DP-Inform","GR",0.0128047133091587
"513","ISEL","Gaussian","N = 200","I = 0.5","R = 10","Gaussian","ML",0.040755030367099
"514","ISEL","Gaussian","N = 200","I = 0.5","R = 10","Gaussian","PM",0.0243846349082762
"515","ISEL","Gaussian","N = 200","I = 0.5","R = 10","Gaussian","CB",0.00557218728694156
"516","ISEL","Gaussian","N = 200","I = 0.5","R = 10","Gaussian","GR",0.00337361085516814
"517","ISEL","Gaussian","N = 200","I = 0.5","R = 10","T","ML",0.040755030367099
"518","ISEL","Gaussian","N = 200","I = 0.5","R = 10","T","PM",0.0269996198329604
"519","ISEL","Gaussian","N = 200","I = 0.5","R = 10","T","CB",0.00686459443389117
"520","ISEL","Gaussian","N = 200","I = 0.5","R = 10","T","GR",0.00402555000801699
"521","ISEL","Gaussian","N = 200","I = 0.5","R = 10","DP-diffuse","ML",0.040755030367099
"522","ISEL","Gaussian","N = 200","I = 0.5","R = 10","DP-diffuse","PM",0.0229147096988998
"523","ISEL","Gaussian","N = 200","I = 0.5","R = 10","DP-diffuse","CB",0.00829749072100768
"524","ISEL","Gaussian","N = 200","I = 0.5","R = 10","DP-diffuse","GR",0.00659636238496936
"525","ISEL","Gaussian","N = 200","I = 0.5","R = 10","DP-Inform","ML",0.040755030367099
"526","ISEL","Gaussian","N = 200","I = 0.5","R = 10","DP-Inform","PM",0.0272937265490111
