"","truth","N","ICC","rsr","assumed","estimator","tail_p","quantile","diff"
"22658","Mixed","N = 100","I = 0.5","R = 5","T","ML","0.9",0.8413,-0.0587
"22659","Mixed","N = 100","I = 0.5","R = 5","T","ML","0.95",0.8732,-0.0768
"22660","Mixed","N = 100","I = 0.5","R = 5","T","PM","0.05",0.023,-0.027
"22661","Mixed","N = 100","I = 0.5","R = 5","T","PM","0.1",0.043,-0.057
"22662","Mixed","N = 100","I = 0.5","R = 5","T","PM","0.25",0.1212,-0.1288
"22663","Mixed","N = 100","I = 0.5","R = 5","T","PM","0.5",0.3494,-0.1506
"22664","Mixed","N = 100","I = 0.5","R = 5","T","PM","0.75",0.8967,0.1467
"22665","Mixed","N = 100","I = 0.5","R = 5","T","PM","0.9",0.9632,0.0632
"22666","Mixed","N = 100","I = 0.5","R = 5","T","PM","0.95",0.975999999999999,0.026
"22667","Mixed","N = 100","I = 0.5","R = 5","T","CB","0.05",0.0757,0.0257
"22668","Mixed","N = 100","I = 0.5","R = 5","T","CB","0.1",0.1132,0.0132
"22669","Mixed","N = 100","I = 0.5","R = 5","T","CB","0.25",0.2119,-0.0381
"22670","Mixed","N = 100","I = 0.5","R = 5","T","CB","0.5",0.4126,-0.0874
"22671","Mixed","N = 100","I = 0.5","R = 5","T","CB","0.75",0.8459,0.0959
"22672","Mixed","N = 100","I = 0.5","R = 5","T","CB","0.9",0.926600000000001,0.0266
"22673","Mixed","N = 100","I = 0.5","R = 5","T","CB","0.95",0.945299999999999,-0.0047
"22674","Mixed","N = 100","I = 0.5","R = 5","T","GR","0.05",0.0872,0.0372
"22675","Mixed","N = 100","I = 0.5","R = 5","T","GR","0.1",0.1236,0.0236
"22676","Mixed","N = 100","I = 0.5","R = 5","T","GR","0.25",0.2154,-0.0346
"22677","Mixed","N = 100","I = 0.5","R = 5","T","GR","0.5",0.393,-0.107
"22678","Mixed","N = 100","I = 0.5","R = 5","T","GR","0.75",0.8328,0.0828
"22679","Mixed","N = 100","I = 0.5","R = 5","T","GR","0.9",0.9322,0.0322
"22680","Mixed","N = 100","I = 0.5","R = 5","T","GR","0.95",0.9535,0.0035
"22681","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","ML","0.05",0.1823,0.1323
"22682","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","ML","0.1",0.2262,0.1262
"22683","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","ML","0.25",0.3178,0.0678
"22684","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","ML","0.5",0.4563,-0.0437
"22685","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","ML","0.75",0.7375,-0.0125
"22686","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","ML","0.9",0.8413,-0.0587
"22687","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","ML","0.95",0.8732,-0.0768
"22688","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","PM","0.05",0.0185,-0.0315
"22689","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","PM","0.1",0.0407,-0.0593
"22690","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","PM","0.25",0.1352,-0.1148
"22691","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","PM","0.5",0.3891,-0.1109
"22692","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","PM","0.75",0.871799999999999,0.1218
"22693","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","PM","0.9",0.9536,0.0536
"22694","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","PM","0.95",0.9715,0.0215
"22695","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","CB","0.05",0.0751,0.0251
"22696","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","CB","0.1",0.1213,0.0213
"22697","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","CB","0.25",0.2401,-0.0099
"22698","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","CB","0.5",0.4456,-0.0544
"22699","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","CB","0.75",0.8176,0.0676
"22700","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","CB","0.9",0.905500000000001,0.0055
"22701","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","CB","0.95",0.9283,-0.0217
"22702","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","GR","0.05",0.0862,0.0362
"22703","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","GR","0.1",0.1294,0.0294
"22704","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","GR","0.25",0.241,-0.009
"22705","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","GR","0.5",0.4327,-0.0673
"22706","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","GR","0.75",0.8022,0.0522
"22707","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","GR","0.9",0.9089,0.0089
"22708","Mixed","N = 100","I = 0.5","R = 5","DP-diffuse","GR","0.95",0.9358,-0.0142
"22709","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","ML","0.05",0.1823,0.1323
"22710","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","ML","0.1",0.2262,0.1262
"22711","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","ML","0.25",0.3178,0.0678
"22712","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","ML","0.5",0.4563,-0.0437
"22713","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","ML","0.75",0.7375,-0.0125
"22714","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","ML","0.9",0.8413,-0.0587
"22715","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","ML","0.95",0.8732,-0.0768
"22716","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","PM","0.05",0.0024,-0.0476
"22717","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","PM","0.1",0.0064,-0.0936
"22718","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","PM","0.25",0.0664999999999999,-0.1835
"22719","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","PM","0.5",0.4441,-0.0559
"22720","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","PM","0.75",0.8691,0.1191
"22721","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","PM","0.9",0.9446,0.0446
"22722","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","PM","0.95",0.9678,0.0178
"22723","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","CB","0.05",0.0177,-0.0323
"22724","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","CB","0.1",0.0442,-0.0558
"22725","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","CB","0.25",0.2086,-0.0414
"22726","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","CB","0.5",0.5106,0.0106
"22727","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","CB","0.75",0.827,0.077
"22728","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","CB","0.9",0.897500000000001,-0.0025
"22729","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","CB","0.95",0.9191,-0.0309
"22730","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","GR","0.05",0.0266,-0.0234
"22731","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","GR","0.1",0.0522,-0.0478
"22732","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","GR","0.25",0.191,-0.059
"22733","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","GR","0.5",0.5417,0.0417
"22734","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","GR","0.75",0.7949,0.0449
"22735","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","GR","0.9",0.8924,-0.0076
"22736","Mixed","N = 100","I = 0.5","R = 5","DP-Inform","GR","0.95",0.9287,-0.0213
"22737","Mixed","N = 100","I = 0.5","R = 10","Gaussian","ML","0.05",0.1952,0.1452
"22738","Mixed","N = 100","I = 0.5","R = 10","Gaussian","ML","0.1",0.2372,0.1372
"22739","Mixed","N = 100","I = 0.5","R = 10","Gaussian","ML","0.25",0.3239,0.0739
"22740","Mixed","N = 100","I = 0.5","R = 10","Gaussian","ML","0.5",0.455,-0.045
"22741","Mixed","N = 100","I = 0.5","R = 10","Gaussian","ML","0.75",0.7243,-0.0257
"22742","Mixed","N = 100","I = 0.5","R = 10","Gaussian","ML","0.9",0.8221,-0.0779
"22743","Mixed","N = 100","I = 0.5","R = 10","Gaussian","ML","0.95",0.8566,-0.0934
"22744","Mixed","N = 100","I = 0.5","R = 10","Gaussian","PM","0.05",0.0231,-0.0269
"22745","Mixed","N = 100","I = 0.5","R = 10","Gaussian","PM","0.1",0.0475,-0.0525
"22746","Mixed","N = 100","I = 0.5","R = 10","Gaussian","PM","0.25",0.132,-0.118
"22747","Mixed","N = 100","I = 0.5","R = 10","Gaussian","PM","0.5",0.3531,-0.1469
"22748","Mixed","N = 100","I = 0.5","R = 10","Gaussian","PM","0.75",0.8877,0.1377
"22749","Mixed","N = 100","I = 0.5","R = 10","Gaussian","PM","0.9",0.9641,0.0641
"22750","Mixed","N = 100","I = 0.5","R = 10","Gaussian","PM","0.95",0.977799999999999,0.0278
"22751","Mixed","N = 100","I = 0.5","R = 10","Gaussian","CB","0.05",0.0852,0.0352
"22752","Mixed","N = 100","I = 0.5","R = 10","Gaussian","CB","0.1",0.1254,0.0254
"22753","Mixed","N = 100","I = 0.5","R = 10","Gaussian","CB","0.25",0.2251,-0.0249
"22754","Mixed","N = 100","I = 0.5","R = 10","Gaussian","CB","0.5",0.4057,-0.0943
"22755","Mixed","N = 100","I = 0.5","R = 10","Gaussian","CB","0.75",0.8337,0.0837
"22756","Mixed","N = 100","I = 0.5","R = 10","Gaussian","CB","0.9",0.920000000000001,0.02
"22757","Mixed","N = 100","I = 0.5","R = 10","Gaussian","CB","0.95",0.9396,-0.0104
"22758","Mixed","N = 100","I = 0.5","R = 10","Gaussian","GR","0.05",0.0931,0.0431
"22759","Mixed","N = 100","I = 0.5","R = 10","Gaussian","GR","0.1",0.134,0.034
"22760","Mixed","N = 100","I = 0.5","R = 10","Gaussian","GR","0.25",0.2323,-0.0177
"22761","Mixed","N = 100","I = 0.5","R = 10","Gaussian","GR","0.5",0.4042,-0.0958
"22762","Mixed","N = 100","I = 0.5","R = 10","Gaussian","GR","0.75",0.8116,0.0616
"22763","Mixed","N = 100","I = 0.5","R = 10","Gaussian","GR","0.9",0.924600000000001,0.0246
"22764","Mixed","N = 100","I = 0.5","R = 10","Gaussian","GR","0.95",0.9512,0.0012
"22765","Mixed","N = 100","I = 0.5","R = 10","T","ML","0.05",0.1952,0.1452
"22766","Mixed","N = 100","I = 0.5","R = 10","T","ML","0.1",0.2372,0.1372
"22767","Mixed","N = 100","I = 0.5","R = 10","T","ML","0.25",0.3239,0.0739
"22768","Mixed","N = 100","I = 0.5","R = 10","T","ML","0.5",0.455,-0.045
"22769","Mixed","N = 100","I = 0.5","R = 10","T","ML","0.75",0.7243,-0.0257
"22770","Mixed","N = 100","I = 0.5","R = 10","T","ML","0.9",0.8221,-0.0779
"22771","Mixed","N = 100","I = 0.5","R = 10","T","ML","0.95",0.8566,-0.0934
"22772","Mixed","N = 100","I = 0.5","R = 10","T","PM","0.05",0.0237,-0.0263
"22773","Mixed","N = 100","I = 0.5","R = 10","T","PM","0.1",0.0449,-0.0551
"22774","Mixed","N = 100","I = 0.5","R = 10","T","PM","0.25",0.1274,-0.1226
"22775","Mixed","N = 100","I = 0.5","R = 10","T","PM","0.5",0.3595,-0.1405
"22776","Mixed","N = 100","I = 0.5","R = 10","T","PM","0.75",0.8945,0.1445
"22777","Mixed","N = 100","I = 0.5","R = 10","T","PM","0.9",0.962,0.062
"22778","Mixed","N = 100","I = 0.5","R = 10","T","PM","0.95",0.974299999999999,0.0243
"22779","Mixed","N = 100","I = 0.5","R = 10","T","CB","0.05",0.0812,0.0312
"22780","Mixed","N = 100","I = 0.5","R = 10","T","CB","0.1",0.1192,0.0192
"22781","Mixed","N = 100","I = 0.5","R = 10","T","CB","0.25",0.2197,-0.0303
"22782","Mixed","N = 100","I = 0.5","R = 10","T","CB","0.5",0.4148,-0.0852
"22783","Mixed","N = 100","I = 0.5","R = 10","T","CB","0.75",0.8452,0.0952
"22784","Mixed","N = 100","I = 0.5","R = 10","T","CB","0.9",0.921800000000001,0.0218
"22785","Mixed","N = 100","I = 0.5","R = 10","T","CB","0.95",0.9408,-0.0092
"22786","Mixed","N = 100","I = 0.5","R = 10","T","GR","0.05",0.0884,0.0384
"22787","Mixed","N = 100","I = 0.5","R = 10","T","GR","0.1",0.1267,0.0267
"22788","Mixed","N = 100","I = 0.5","R = 10","T","GR","0.25",0.2229,-0.0271
"22789","Mixed","N = 100","I = 0.5","R = 10","T","GR","0.5",0.4043,-0.0957
"22790","Mixed","N = 100","I = 0.5","R = 10","T","GR","0.75",0.8288,0.0788
"22791","Mixed","N = 100","I = 0.5","R = 10","T","GR","0.9",0.929,0.029
"22792","Mixed","N = 100","I = 0.5","R = 10","T","GR","0.95",0.9508,8e-04
"22793","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","ML","0.05",0.1952,0.1452
"22794","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","ML","0.1",0.2372,0.1372
"22795","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","ML","0.25",0.3239,0.0739
"22796","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","ML","0.5",0.455,-0.045
"22797","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","ML","0.75",0.7243,-0.0257
"22798","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","ML","0.9",0.8221,-0.0779
"22799","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","ML","0.95",0.8566,-0.0934
"22800","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","PM","0.05",0.0147,-0.0353
"22801","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","PM","0.1",0.038,-0.062
"22802","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","PM","0.25",0.1293,-0.1207
"22803","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","PM","0.5",0.3895,-0.1105
"22804","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","PM","0.75",0.8708,0.1208
"22805","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","PM","0.9",0.952,0.052
"22806","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","PM","0.95",0.97,0.02
"22807","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","CB","0.05",0.0728,0.0228
"22808","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","CB","0.1",0.118,0.018
"22809","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","CB","0.25",0.239,-0.011
"22810","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","CB","0.5",0.4491,-0.0509
"22811","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","CB","0.75",0.8231,0.0731
"22812","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","CB","0.9",0.9046,0.0046
"22813","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","CB","0.95",0.924800000000001,-0.0252
"22814","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","GR","0.05",0.0786,0.0286
"22815","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","GR","0.1",0.1212,0.0212
"22816","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","GR","0.25",0.2404,-0.0096
"22817","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","GR","0.5",0.4502,-0.0498
"22818","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","GR","0.75",0.7982,0.0482
"22819","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","GR","0.9",0.9006,6e-04
"22820","Mixed","N = 100","I = 0.5","R = 10","DP-diffuse","GR","0.95",0.9318,-0.0182
"22821","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","ML","0.05",0.1952,0.1452
"22822","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","ML","0.1",0.2372,0.1372
"22823","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","ML","0.25",0.3239,0.0739
"22824","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","ML","0.5",0.455,-0.045
"22825","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","ML","0.75",0.7243,-0.0257
"22826","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","ML","0.9",0.8221,-0.0779
"22827","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","ML","0.95",0.8566,-0.0934
"22828","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","PM","0.05",0.0018,-0.0482
"22829","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","PM","0.1",0.0101,-0.0899
"22830","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","PM","0.25",0.0788,-0.1712
"22831","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","PM","0.5",0.4313,-0.0687
"22832","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","PM","0.75",0.8693,0.1193
"22833","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","PM","0.9",0.9428,0.0428
"22834","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","PM","0.95",0.9683,0.0183
"22835","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","CB","0.05",0.0241,-0.0259
"22836","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","CB","0.1",0.0598,-0.0402
"22837","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","CB","0.25",0.2081,-0.0419
"22838","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","CB","0.5",0.4959,-0.0041
"22839","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","CB","0.75",0.8305,0.0805
"22840","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","CB","0.9",0.8982,-0.0018
"22841","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","CB","0.95",0.9179,-0.0321
"22842","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","GR","0.05",0.0266,-0.0234
"22843","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","GR","0.1",0.0582,-0.0418
"22844","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","GR","0.25",0.2023,-0.0477
"22845","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","GR","0.5",0.5368,0.0368
"22846","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","GR","0.75",0.7928,0.0428
"22847","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","GR","0.9",0.8844,-0.0156
"22848","Mixed","N = 100","I = 0.5","R = 10","DP-Inform","GR","0.95",0.9243,-0.0257
"22849","Mixed","N = 100","I = 0.9","R = 1","Gaussian","ML","0.05",0.0545,0.0045
"22850","Mixed","N = 100","I = 0.9","R = 1","Gaussian","ML","0.1",0.1038,0.0038
"22851","Mixed","N = 100","I = 0.9","R = 1","Gaussian","ML","0.25",0.2507,7e-04
"22852","Mixed","N = 100","I = 0.9","R = 1","Gaussian","ML","0.5",0.4953,-0.0047
"22853","Mixed","N = 100","I = 0.9","R = 1","Gaussian","ML","0.75",0.7875,0.0375
"22854","Mixed","N = 100","I = 0.9","R = 1","Gaussian","ML","0.9",0.8791,-0.0209
"22855","Mixed","N = 100","I = 0.9","R = 1","Gaussian","ML","0.95",0.9145,-0.0355
"22856","Mixed","N = 100","I = 0.9","R = 1","Gaussian","PM","0.05",0.029,-0.021
"22857","Mixed","N = 100","I = 0.9","R = 1","Gaussian","PM","0.1",0.0697999999999999,-0.0302
"22858","Mixed","N = 100","I = 0.9","R = 1","Gaussian","PM","0.25",0.2108,-0.0392
"22859","Mixed","N = 100","I = 0.9","R = 1","Gaussian","PM","0.5",0.48,-0.02
"22860","Mixed","N = 100","I = 0.9","R = 1","Gaussian","PM","0.75",0.8014,0.0514
"22861","Mixed","N = 100","I = 0.9","R = 1","Gaussian","PM","0.9",0.9045,0.0045
"22862","Mixed","N = 100","I = 0.9","R = 1","Gaussian","PM","0.95",0.9361,-0.0139
"22863","Mixed","N = 100","I = 0.9","R = 1","Gaussian","CB","0.05",0.0398,-0.0102
"22864","Mixed","N = 100","I = 0.9","R = 1","Gaussian","CB","0.1",0.0859,-0.0141
"22865","Mixed","N = 100","I = 0.9","R = 1","Gaussian","CB","0.25",0.231,-0.019
"22866","Mixed","N = 100","I = 0.9","R = 1","Gaussian","CB","0.5",0.4882,-0.0118
"22867","Mixed","N = 100","I = 0.9","R = 1","Gaussian","CB","0.75",0.794,0.044
"22868","Mixed","N = 100","I = 0.9","R = 1","Gaussian","CB","0.9",0.8919,-0.0081
"22869","Mixed","N = 100","I = 0.9","R = 1","Gaussian","CB","0.95",0.9247,-0.0253
"22870","Mixed","N = 100","I = 0.9","R = 1","Gaussian","GR","0.05",0.0569999999999999,0.007
"22871","Mixed","N = 100","I = 0.9","R = 1","Gaussian","GR","0.1",0.1034,0.0034
"22872","Mixed","N = 100","I = 0.9","R = 1","Gaussian","GR","0.25",0.2331,-0.0169
"22873","Mixed","N = 100","I = 0.9","R = 1","Gaussian","GR","0.5",0.4595,-0.0405
"22874","Mixed","N = 100","I = 0.9","R = 1","Gaussian","GR","0.75",0.7996,0.0496
"22875","Mixed","N = 100","I = 0.9","R = 1","Gaussian","GR","0.9",0.8987,-0.0013
"22876","Mixed","N = 100","I = 0.9","R = 1","Gaussian","GR","0.95",0.9308,-0.0192
"22877","Mixed","N = 100","I = 0.9","R = 1","T","ML","0.05",0.0545,0.0045
"22878","Mixed","N = 100","I = 0.9","R = 1","T","ML","0.1",0.1038,0.0038
"22879","Mixed","N = 100","I = 0.9","R = 1","T","ML","0.25",0.2507,7e-04
"22880","Mixed","N = 100","I = 0.9","R = 1","T","ML","0.5",0.4953,-0.0047
"22881","Mixed","N = 100","I = 0.9","R = 1","T","ML","0.75",0.7875,0.0375
"22882","Mixed","N = 100","I = 0.9","R = 1","T","ML","0.9",0.8791,-0.0209
"22883","Mixed","N = 100","I = 0.9","R = 1","T","ML","0.95",0.9145,-0.0355
"22884","Mixed","N = 100","I = 0.9","R = 1","T","PM","0.05",0.0267,-0.0233
"22885","Mixed","N = 100","I = 0.9","R = 1","T","PM","0.1",0.0664,-0.0336
"22886","Mixed","N = 100","I = 0.9","R = 1","T","PM","0.25",0.2039,-0.0461
"22887","Mixed","N = 100","I = 0.9","R = 1","T","PM","0.5",0.4795,-0.0205
"22888","Mixed","N = 100","I = 0.9","R = 1","T","PM","0.75",0.8051,0.0551
"22889","Mixed","N = 100","I = 0.9","R = 1","T","PM","0.9",0.9055,0.0055
"22890","Mixed","N = 100","I = 0.9","R = 1","T","PM","0.95",0.9349,-0.0151
"22891","Mixed","N = 100","I = 0.9","R = 1","T","CB","0.05",0.0371,-0.0129
"22892","Mixed","N = 100","I = 0.9","R = 1","T","CB","0.1",0.0806,-0.0194
"22893","Mixed","N = 100","I = 0.9","R = 1","T","CB","0.25",0.2243,-0.0257
"22894","Mixed","N = 100","I = 0.9","R = 1","T","CB","0.5",0.4889,-0.0111
"22895","Mixed","N = 100","I = 0.9","R = 1","T","CB","0.75",0.7983,0.0483
"22896","Mixed","N = 100","I = 0.9","R = 1","T","CB","0.9",0.8934,-0.0066
"22897","Mixed","N = 100","I = 0.9","R = 1","T","CB","0.95",0.9237,-0.0263
"22898","Mixed","N = 100","I = 0.9","R = 1","T","GR","0.05",0.0545,0.0045
"22899","Mixed","N = 100","I = 0.9","R = 1","T","GR","0.1",0.0996,-4e-04
"22900","Mixed","N = 100","I = 0.9","R = 1","T","GR","0.25",0.2281,-0.0219
"22901","Mixed","N = 100","I = 0.9","R = 1","T","GR","0.5",0.4591,-0.0409
"22902","Mixed","N = 100","I = 0.9","R = 1","T","GR","0.75",0.8041,0.0541
"22903","Mixed","N = 100","I = 0.9","R = 1","T","GR","0.9",0.8994,-6e-04
"22904","Mixed","N = 100","I = 0.9","R = 1","T","GR","0.95",0.9296,-0.0204
"22905","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","ML","0.05",0.0545,0.0045
"22906","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","ML","0.1",0.1038,0.0038
"22907","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","ML","0.25",0.2507,7e-04
"22908","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","ML","0.5",0.4953,-0.0047
"22909","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","ML","0.75",0.7875,0.0375
"22910","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","ML","0.9",0.8791,-0.0209
"22911","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","ML","0.95",0.9145,-0.0355
"22912","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","PM","0.05",0.0115,-0.0385
"22913","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","PM","0.1",0.0323,-0.0677
"22914","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","PM","0.25",0.1859,-0.0641
"22915","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","PM","0.5",0.5426,0.0426
"22916","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","PM","0.75",0.7926,0.0426
"22917","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","PM","0.9",0.8847,-0.0153
"22918","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","PM","0.95",0.9261,-0.0239
"22919","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","CB","0.05",0.0156,-0.0344
"22920","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","CB","0.1",0.0435,-0.0565
"22921","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","CB","0.25",0.2112,-0.0388
"22922","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","CB","0.5",0.5493,0.0493
"22923","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","CB","0.75",0.7882,0.0382
"22924","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","CB","0.9",0.8743,-0.0257
"22925","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","CB","0.95",0.9155,-0.0345
"22926","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","GR","0.05",0.0296,-0.0204
"22927","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","GR","0.1",0.0646,-0.0354
"22928","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","GR","0.25",0.2227,-0.0273
"22929","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","GR","0.5",0.5166,0.0166
"22930","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","GR","0.75",0.791,0.041
"22931","Mixed","N = 100","I = 0.9","R = 1","DP-diffuse","GR","0.9",0.8838,-0.0162
